mcc,mnc,lac,cell_id,psc,asu,dbm,ta,lat,lon,accuracy,speed,bearing,altitude,measured_at,net_type,neighboring
234,15,34768,130626846,19,30,-110,,55.04205895,-7.27576523,4.29,9.53,30.5,98.29,2019-03-21T19:52:47.866Z,LTE,FALSE
234,15,34768,130626846,19,30,-110,,55.04275805,-7.27525628,3.22,13.06,19.3,99.81,2019-03-21T19:52:54.865Z,LTE,FALSE
234,15,34768,130626846,19,29,-111,,55.0433444,-7.2748785,3.22,14.17,20.9,99.85,2019-03-21T19:52:59.847Z,LTE,FALSE
234,15,34768,130626846,19,29,-111,,55.04392744,-7.27449754,3.22,13.61,19.3,98.31,2019-03-21T19:53:04.858Z,LTE,FALSE
234,15,34768,130626846,19,15,-125,,55.04437623,-7.27429304,3.22,12.44,8.2,97.48,2019-03-21T19:53:08.862Z,LTE,FALSE
234,15,34768,130626846,19,15,-125,,55.04494905,-7.27436546,3.22,13.38,352.9,97.35,2019-03-21T19:53:13.848Z,LTE,FALSE
234,15,997,61142428,472,10,-93,,55.04494905,-7.27436546,3.22,13.38,352.9,97.35,2019-03-21T19:53:17.141Z,UMTS,FALSE
234,15,997,61142428,472,10,-93,,55.04541724,-7.27440179,3.22,13.47,1.2,96.78,2019-03-21T19:53:17.255Z,UMTS,FALSE
234,15,997,61142428,472,10,-93,,55.04605836,-7.27432569,3.22,14.32,3.3,96.56,2019-03-21T19:53:22.251Z,UMTS,FALSE
234,15,997,61142428,472,10,-93,,55.04659804,-7.27426752,3.22,14.12,4.4,96.42,2019-03-21T19:53:26.292Z,UMTS,FALSE
234,15,997,61142428,472,9,-95,,55.04712985,-7.27420825,4.29,14.98,3.6,96.06,2019-03-21T19:53:30.223Z,UMTS,FALSE
234,15,997,61142428,472,9,-95,,55.04776546,-7.2741847,4.29,14.64,1.6,96.99,2019-03-21T19:53:35.249Z,UMTS,FALSE
234,15,997,61142428,472,13,-87,,55.04826063,-7.27417795,4.29,13.72,2.3,97.54,2019-03-21T19:53:39.243Z,UMTS,FALSE
234,15,997,61142428,472,13,-87,,55.04880508,-7.27407459,5.36,13.52,9,95.53,2019-03-21T19:53:44.245Z,UMTS,FALSE
234,15,997,61142428,472,6,-101,,55.04930122,-7.27386801,5.36,13.83,18.6,93.68,2019-03-21T19:53:48.232Z,UMTS,FALSE
234,15,997,61142428,472,6,-101,,55.04980072,-7.27350131,5.36,14.71,26.4,92.99,2019-03-21T19:53:52.266Z,UMTS,FALSE
234,15,997,61142428,472,6,-101,,55.05028779,-7.2730025,5.36,15.69,32.9,91.72,2019-03-21T19:53:56.218Z,UMTS,FALSE
234,15,997,61142428,472,9,-95,,55.05088082,-7.27230558,5.36,15.6,34,89.2,2019-03-21T19:54:01.243Z,UMTS,FALSE
234,15,997,61142428,472,9,-95,,55.05137921,-7.27173973,5.36,14.72,35.1,89.06,2019-03-21T19:54:05.245Z,UMTS,FALSE
234,15,997,61142428,472,10,-93,,55.05177442,-7.27128591,4.29,12.1,32.5,86.81,2019-03-21T19:54:09.244Z,UMTS,FALSE
234,15,997,61142428,472,10,-93,,55.05211871,-7.27089708,4.29,5.27,39.5,84.91,2019-03-21T19:54:15.231Z,UMTS,FALSE
234,15,997,61142428,472,12,-89,,55.052084,-7.26899546,6.43,8.23,102.6,67.54,2019-03-21T19:54:31.253Z,UMTS,FALSE
234,15,997,61142428,472,7,-99,,55.05175247,-7.26748126,8.58,6.14,115.8,72.46,2019-03-21T19:54:42.211Z,UMTS,FALSE
234,15,997,61142428,472,14,-85,,55.05150176,-7.26686813,6.43,4,123.7,86.41,2019-03-21T19:54:59.235Z,UMTS,FALSE
234,15,997,61142428,472,14,-85,,55.05087021,-7.2652253,6.43,10.65,128.3,64.83,2019-03-21T19:55:13.239Z,UMTS,FALSE
234,15,997,61142428,472,13,-87,,55.04669601,-7.26538754,18.22,13.77,219.8,40.38,2019-03-21T19:56:34.163Z,UMTS,FALSE
234,15,34768,129501214,409,56,-84,,55.04669601,-7.26538754,18.22,13.77,219.8,40.38,2019-03-21T19:56:35.809Z,LTE,FALSE
234,15,34768,129501214,409,56,-84,,55.04621021,-7.26665349,6.43,13.39,259.7,48.94,2019-03-21T19:56:41.170Z,LTE,FALSE
234,15,34768,129501214,409,56,-84,,55.04619901,-7.26754286,5.36,14.34,271.1,55.45,2019-03-21T19:56:45.207Z,LTE,FALSE
234,15,34768,129501214,409,60,-80,,55.04619499,-7.26838937,4.29,13.93,270.4,55.9,2019-03-21T19:56:49.167Z,LTE,FALSE
234,15,34768,129501214,409,60,-80,,55.04618632,-7.26926377,3.22,13.45,266.2,59.82,2019-03-21T19:56:53.196Z,LTE,FALSE
234,15,34768,129501214,409,48,-92,,55.04605872,-7.27000683,3.22,12.31,246.9,63.18,2019-03-21T19:56:57.156Z,LTE,FALSE
234,15,34768,129501214,409,48,-92,,55.04580833,-7.27088793,3.22,12.52,242.7,67.39,2019-03-21T19:57:02.160Z,LTE,FALSE
234,15,34768,129501214,409,35,-105,,55.04560743,-7.27158249,3.22,13.04,242.3,69.16,2019-03-21T19:57:06.185Z,LTE,FALSE
234,15,34768,129501214,409,35,-105,,55.04547183,-7.27238736,5.36,13.47,257.6,73.89,2019-03-21T19:57:10.209Z,LTE,FALSE
234,15,34768,129501214,409,35,-105,,55.04539268,-7.27334762,4.29,12.96,257.8,79.8,2019-03-21T19:57:15.183Z,LTE,FALSE
234,15,34768,129501214,409,35,-105,,55.04527849,-7.27425369,3.22,1.31,261.2,85.76,2019-03-21T19:57:23.162Z,LTE,FALSE
234,15,34768,129501214,409,33,-107,,55.04611316,-7.27429719,7.5,9.56,7.6,92.98,2019-03-21T19:57:46.167Z,LTE,FALSE
234,15,34768,129501214,409,34,-106,,55.04730149,-7.27416633,5.36,13.39,2.9,94.64,2019-03-21T19:57:56.208Z,LTE,FALSE
234,15,34768,129501214,409,34,-106,,55.0525273,-7.27066382,33.23,14.5,19.9,97.6,2019-03-21T19:58:37.206Z,LTE,FALSE
234,15,34768,129501214,409,42,-98,,55.05375155,-7.27064086,6.43,15.66,2.7,85,2019-03-21T19:58:48.156Z,LTE,FALSE
234,15,34768,129501214,409,36,-104,,55.0546385,-7.27031895,5.36,16.23,21,86.73,2019-03-21T19:58:54.201Z,LTE,FALSE
234,15,34768,129501214,409,36,-104,,55.05517158,-7.27000944,7.5,16.36,19.5,84.58,2019-03-21T19:58:58.164Z,LTE,FALSE
234,15,34768,130077982,101,52,-88,,55.05517158,-7.27000944,7.5,16.36,19.5,84.58,2019-03-21T19:58:58.752Z,LTE,FALSE
234,15,34768,130077982,101,52,-88,,55.05574979,-7.26971489,9.65,16.6,12.8,84.23,2019-03-21T19:59:02.185Z,LTE,FALSE
234,15,34768,130077982,101,52,-88,,55.05637357,-7.26950261,5.36,16.36,6.2,84.05,2019-03-21T19:59:06.191Z,LTE,FALSE
234,15,34768,130077982,101,46,-94,,55.05691004,-7.26950153,4.29,16.72,359.9,82.51,2019-03-21T19:59:10.167Z,LTE,FALSE
234,15,34768,130077982,101,46,-94,,55.05755884,-7.26964046,3.22,17.32,352.8,79.88,2019-03-21T19:59:14.185Z,LTE,FALSE
234,15,34768,130077982,101,31,-109,,55.05825969,-7.26991273,3.22,17.09,343.9,75.53,2019-03-21T19:59:19.160Z,LTE,FALSE
234,15,34768,130077982,101,31,-109,,55.05872147,-7.2700842,3.22,17.3,342.1,75.6,2019-03-21T19:59:22.202Z,LTE,FALSE
234,15,34768,130077982,101,31,-109,,55.05917582,-7.27036283,3.22,16.98,342.1,76.07,2019-03-21T19:59:25.198Z,LTE,FALSE
234,15,34768,130077982,101,31,-109,,55.059602,-7.27059401,3.22,15.73,342.4,75.74,2019-03-21T19:59:28.200Z,LTE,FALSE
234,15,34768,130077982,101,43,-97,,55.05998915,-7.27082698,4.29,14.8,341.7,76.77,2019-03-21T19:59:31.170Z,LTE,FALSE
234,15,34768,130077982,101,43,-97,,55.0607409,-7.27128725,4.29,14.67,342.5,79.25,2019-03-21T19:59:37.157Z,LTE,FALSE
234,15,34768,130077982,101,36,-104,,55.0613,-7.27154169,6.43,16.25,345.2,81.12,2019-03-21T19:59:41.157Z,LTE,FALSE
234,15,34768,130077982,101,36,-104,,55.06180193,-7.27164394,4.29,14.33,357.6,79.06,2019-03-21T19:59:45.173Z,LTE,FALSE
234,15,34768,130077982,101,41,-99,,55.06295147,-7.27096933,5.36,15.63,22.8,73.23,2019-03-21T19:59:54.161Z,LTE,FALSE
234,15,34768,130077982,101,41,-99,,55.0634491,-7.27054489,7.5,15,31.5,72.44,2019-03-21T19:59:58.169Z,LTE,FALSE
234,15,34768,130077982,101,30,-110,,55.06388378,-7.27013403,7.5,13.08,26.1,71.38,2019-03-21T20:00:02.162Z,LTE,FALSE
234,15,34768,130077982,101,30,-110,,55.06446074,-7.26987311,5.36,12.08,4.8,69.12,2019-03-21T20:00:08.168Z,LTE,FALSE
234,15,34768,130077982,101,32,-108,,55.06516577,-7.26991927,5.36,10.56,5.4,68.9,2019-03-21T20:00:15.196Z,LTE,FALSE
234,15,34768,130077982,101,31,-109,,55.0660212,-7.26954216,7.5,12.53,19.7,64.67,2019-03-21T20:00:23.154Z,LTE,FALSE
234,15,34768,130077982,101,38,-102,,55.06676659,-7.26928471,4.29,11.65,5.5,74.92,2019-03-21T20:00:30.175Z,LTE,FALSE
234,15,34768,130077982,101,38,-102,,55.06748367,-7.26915993,7.5,11.96,6.1,78.14,2019-03-21T20:00:37.174Z,LTE,FALSE
234,15,34768,130077982,101,27,-113,,55.06815306,-7.26912286,3.22,12.01,6.7,65.24,2019-03-21T20:00:43.171Z,LTE,FALSE
234,15,34768,130077982,101,27,-113,,55.06868808,-7.26902392,4.29,12.67,5.7,70.81,2019-03-21T20:00:48.160Z,LTE,FALSE
234,15,34768,130077982,101,26,-114,,55.06990558,-7.26879593,5.36,12.98,6.1,67.69,2019-03-21T20:00:58.146Z,LTE,FALSE
234,15,34768,130077982,101,28,-112,,55.07039594,-7.2686438,4.29,12.57,5.9,67,2019-03-21T20:01:03.097Z,LTE,FALSE
234,15,34768,130077982,101,28,-112,,55.07089835,-7.26843439,3.22,12.56,11.5,70.2,2019-03-21T20:01:07.182Z,LTE,FALSE
234,15,34768,130077982,101,42,-98,,55.07211693,-7.26770577,3.22,12.63,22.1,74.57,2019-03-21T20:01:19.168Z,LTE,FALSE
234,15,34768,130077982,101,42,-98,,55.07265424,-7.26731189,3.22,12.59,23.4,77.77,2019-03-21T20:01:24.201Z,LTE,FALSE
234,15,34768,130077982,101,34,-106,,55.07337906,-7.26682721,3.22,9.85,22,77.35,2019-03-21T20:01:32.168Z,LTE,FALSE
234,15,34768,130077982,101,27,-113,,55.07377981,-7.26663683,3.22,2.15,26.6,74.99,2019-03-21T20:01:43.177Z,LTE,FALSE
234,15,34768,129501214,409,33,-107,,55.07378898,-7.2665989,3.22,2.25,53.3,74.85,2019-03-21T20:01:48.824Z,LTE,FALSE
234,15,34768,129501214,409,38,-102,,55.07338478,-7.2667919,7.5,1.4,196.6,96.04,2019-03-21T20:02:27.511Z,LTE,FALSE
234,15,34768,130077982,101,37,-103,,55.07338478,-7.2667919,7.5,1.4,196.6,96.04,2019-03-21T20:06:44.555Z,LTE,FALSE
234,15,34768,130077982,101,39,-101,,55.06794866,-7.26537902,12.86,3.78,43.3,63.23,2019-03-21T20:20:53.212Z,LTE,FALSE
234,15,41088,130359070,187,36,-104,,55.18847077,-7.03658071,32.16,0,0,56.45,2019-03-22T13:03:01.030Z,LTE,FALSE
234,15,41088,130359070,187,43,-97,53,55.188744,-7.03604528,7.5,0.28,24.9,54.89,2019-03-22T13:04:33.012Z,LTE,FALSE
234,15,41088,130359070,187,39,-101,,55.18895415,-7.0353859,10.72,0.69,78.2,54.63,2019-03-22T13:06:02.992Z,LTE,FALSE
234,15,41088,131139338,96,35,-105,,55.18892076,-7.03522262,6.43,0.8,111.1,51.79,2019-03-22T13:06:27.188Z,LTE,FALSE
234,15,41088,130359070,187,39,-101,,55.18887786,-7.03471496,6.43,0.24,153.9,41.6,2019-03-22T13:09:49.280Z,LTE,FALSE
234,15,41088,130359070,187,32,-108,,55.18907236,-7.03086149,20.37,1.15,88.2,41.54,2019-03-22T13:12:41.167Z,LTE,FALSE
234,15,41088,130359070,187,41,-99,,55.18926655,-7.03021572,12.86,0.74,76.9,56.13,2019-03-22T13:13:24.978Z,LTE,FALSE
234,15,41088,130359070,187,41,-99,,55.1894901,-7.02808062,4.29,0.58,9.9,59.16,2019-03-22T13:15:34.014Z,LTE,FALSE
234,15,41088,130359070,187,34,-106,,55.18998211,-7.02655552,9.65,1.12,25.5,42.12,2019-03-22T13:17:33.001Z,LTE,FALSE
234,15,41088,130359070,187,31,-109,,55.19008933,-7.02567595,5.36,0.88,138,38.71,2019-03-22T13:19:36.160Z,LTE,FALSE
234,15,41088,130359070,187,37,-103,,55.19011288,-7.02455026,9.65,0.35,350.9,65.33,2019-03-22T13:20:47.008Z,LTE,FALSE
234,30,2199,9948,,9,-95,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,FALSE
234,30,2199,12070,,4,-105,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,TRUE
234,30,2199,7258,,5,-103,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,TRUE
234,30,2199,6065,,5,-103,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,TRUE
234,30,2199,13223,,5,-103,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16293173,-7.12361218,21.44,26.96,246.2,39.84,2019-03-22T17:11:53.326Z,GSM,TRUE
234,30,2199,9948,,9,-95,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,FALSE
234,30,2199,12070,,4,-105,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,TRUE
234,30,2199,7258,,5,-103,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,TRUE
234,30,2199,6065,,5,-103,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,TRUE
234,30,2199,13223,,5,-103,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16264457,-7.12462304,7.5,24.25,252.4,93.95,2019-03-22T17:11:57.161Z,GSM,TRUE
234,30,2199,9948,,9,-95,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,FALSE
234,30,2199,12070,,4,-105,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,TRUE
234,30,2199,7258,,5,-103,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,TRUE
234,30,2199,6065,,5,-103,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,TRUE
234,30,2199,13223,,5,-103,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16256449,-7.12534768,5.36,24.18,253.7,92.4,2019-03-22T17:11:59.166Z,GSM,TRUE
234,30,2199,9948,,9,-95,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,FALSE
234,30,2199,12070,,4,-105,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,TRUE
234,30,2199,7258,,5,-103,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,TRUE
234,30,2199,6065,,5,-103,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,TRUE
234,30,2199,13223,,5,-103,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.162Z,GSM,TRUE
234,30,2199,9948,,5,-103,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,FALSE
234,30,2199,7258,,7,-99,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,TRUE
234,30,2199,6065,,6,-101,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,TRUE
234,30,2199,13223,,7,-99,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,TRUE
234,30,2199,7250,,8,-97,,55.16245835,-7.12605921,4.29,24.17,253.6,90.83,2019-03-22T17:12:01.181Z,GSM,TRUE
234,30,2199,9948,,5,-103,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,FALSE
234,30,2199,7258,,7,-99,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,TRUE
234,30,2199,6065,,6,-101,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,TRUE
234,30,2199,13223,,7,-99,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,TRUE
234,30,2199,7250,,8,-97,,55.16233717,-7.12679831,3.22,24.22,254.1,90.38,2019-03-22T17:12:03.158Z,GSM,TRUE
234,30,2199,9948,,5,-103,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,FALSE
234,30,2199,7258,,7,-99,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,TRUE
234,30,2199,6065,,6,-101,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,TRUE
234,30,2199,13223,,7,-99,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,TRUE
234,30,2199,7250,,8,-97,,55.16222676,-7.12752368,4.29,23.95,254.5,89.88,2019-03-22T17:12:05.161Z,GSM,TRUE
234,30,2199,9948,,5,-103,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,FALSE
234,30,2199,7258,,7,-99,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,TRUE
234,30,2199,6065,,6,-101,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,TRUE
234,30,2199,13223,,7,-99,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,TRUE
234,30,2199,7250,,8,-97,,55.16208958,-7.12820567,5.36,23.47,251.9,88.72,2019-03-22T17:12:07.161Z,GSM,TRUE
234,30,2199,9948,,5,-103,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,FALSE
234,30,2199,7258,,7,-99,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,TRUE
234,30,2199,6065,,6,-101,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,TRUE
234,30,2199,13223,,7,-99,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,TRUE
234,30,2199,17036,,6,-101,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,TRUE
234,30,2199,7250,,8,-97,,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.156Z,GSM,TRUE
234,30,11882,7830530,294,12,-128,84,55.16169942,-7.12945162,4.29,22.49,234.7,91.94,2019-03-22T17:12:11.178Z,LTE,FALSE
234,30,11882,7830530,294,12,-128,84,55.16116482,-7.13061632,3.22,22.75,230.4,92.05,2019-03-22T17:12:15.169Z,LTE,FALSE
234,30,11882,7830530,294,12,-128,84,55.16078792,-7.13141383,4.29,21.68,231.5,92.64,2019-03-22T17:12:18.166Z,LTE,FALSE
234,30,11882,7830530,294,12,-128,84,55.16045439,-7.13221497,3.22,20.57,233,92.04,2019-03-22T17:12:21.178Z,LTE,FALSE
234,30,11882,8010240,387,21,-119,,55.16045439,-7.13221497,3.22,20.57,233,92.04,2019-03-22T17:12:21.180Z,LTE,FALSE
234,30,11882,8010240,387,21,-119,,55.16014471,-7.13297466,3.22,20.16,233.1,92.55,2019-03-22T17:12:24.176Z,LTE,FALSE
234,30,11882,8010240,387,21,-119,,55.15979251,-7.13369087,3.22,19.96,226.7,91.37,2019-03-22T17:12:27.179Z,LTE,FALSE
234,30,11882,8010240,387,21,-119,,55.15935894,-7.13435225,4.29,21.32,220.6,92.08,2019-03-22T17:12:30.164Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.15935894,-7.13435225,4.29,21.32,220.6,92.08,2019-03-22T17:12:31.182Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.15888661,-7.13502719,3.22,23.32,220.4,88.56,2019-03-22T17:12:33.163Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.15837602,-7.13576749,3.22,24.59,220,88.29,2019-03-22T17:12:36.166Z,LTE,FALSE
234,30,11881,7534336,340,24,-116,,55.15785948,-7.13651794,3.22,24.75,220.2,87.11,2019-03-22T17:12:39.184Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.15737023,-7.13735922,3.22,25.36,226.8,82.64,2019-03-22T17:12:42.152Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.15692596,-7.13830316,3.22,25.74,231.5,79.33,2019-03-22T17:12:45.170Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.15648528,-7.13928183,3.22,26.71,231.8,75.29,2019-03-22T17:12:48.162Z,LTE,FALSE
234,30,11881,7534336,340,38,-102,,55.15604111,-7.14027402,3.22,26.92,231.9,73.49,2019-03-22T17:12:51.154Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15604111,-7.14027402,3.22,26.92,231.9,73.49,2019-03-22T17:12:51.221Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15574515,-7.14094982,3.22,27.22,232,71.96,2019-03-22T17:12:53.164Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15545168,-7.14163683,3.22,27.12,232.3,71.85,2019-03-22T17:12:55.163Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15516742,-7.1423235,3.22,27.08,232.9,71.61,2019-03-22T17:12:57.174Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15487775,-7.14300052,3.22,27.09,233.9,71.06,2019-03-22T17:12:59.162Z,LTE,FALSE
234,30,11882,4021504,260,30,-110,,55.15460549,-7.14371546,3.22,26.8,236.1,69.92,2019-03-22T17:13:01.167Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.15460549,-7.14371546,3.22,26.8,236.1,69.92,2019-03-22T17:13:01.222Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.15435073,-7.14444038,3.22,27.1,239,68.67,2019-03-22T17:13:03.166Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.15411293,-7.14517936,3.22,26.91,240.5,67.06,2019-03-22T17:13:05.179Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.15387838,-7.14593623,3.22,27.33,243.1,63.83,2019-03-22T17:13:07.168Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.1536587,-7.14671085,3.22,27.38,244,62.02,2019-03-22T17:13:09.163Z,LTE,FALSE
234,30,11882,8010240,387,32,-108,,55.15344018,-7.1474779,3.22,27.72,243.9,61.9,2019-03-22T17:13:11.166Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15344018,-7.1474779,3.22,27.72,243.9,61.9,2019-03-22T17:13:11.202Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15319875,-7.14825975,3.22,28,242,62.22,2019-03-22T17:13:13.228Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15295455,-7.14900322,4.29,27.88,239.6,62.39,2019-03-22T17:13:15.222Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15269365,-7.14976447,3.22,27.7,237.4,61.77,2019-03-22T17:13:17.226Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15242008,-7.1504772,3.22,27.42,235.2,61.37,2019-03-22T17:13:19.208Z,LTE,FALSE
234,30,11882,4021504,260,37,-103,,55.15213227,-7.15115899,4.29,27.18,233.7,61.08,2019-03-22T17:13:21.208Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.15213227,-7.15115899,4.29,27.18,233.7,61.08,2019-03-22T17:13:21.220Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.1518255,-7.15182411,3.22,27.15,231.4,60.8,2019-03-22T17:13:23.206Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.15152186,-7.15249263,3.22,26.94,231.6,61.47,2019-03-22T17:13:25.227Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.15122759,-7.15314985,3.22,26.76,231.3,62.09,2019-03-22T17:13:27.190Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.15093523,-7.15379678,3.22,25.88,231.9,61.48,2019-03-22T17:13:29.254Z,LTE,FALSE
234,30,11882,4021504,260,32,-108,,55.15067783,-7.15440946,3.22,23.96,233.5,62.93,2019-03-22T17:13:31.232Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.15067783,-7.15440946,3.22,23.96,233.5,62.93,2019-03-22T17:13:31.251Z,LTE,FALSE
234,30,11881,7534336,340,32,-108,,55.15023594,-7.15554299,3.22,21.42,238.8,61.75,2019-03-22T17:13:35.178Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.15013702,-7.15582889,3.22,21.69,241.8,61.33,2019-03-22T17:13:41.256Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.14155982,-7.17316961,19.3,29.55,223.1,72.41,2019-03-22T17:14:31.541Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.14102076,-7.17405307,8.58,29.41,224.1,75.56,2019-03-22T17:14:33.217Z,LTE,FALSE
234,30,11882,4021504,260,35,-105,,55.14066879,-7.17462695,5.36,29.03,223.5,76.52,2019-03-22T17:14:35.234Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,,55.14066879,-7.17462695,5.36,29.03,223.5,76.52,2019-03-22T17:14:35.720Z,LTE,FALSE
234,30,11882,8010242,388,28,-112,,55.14029981,-7.17526332,3.22,29.31,223.4,75.67,2019-03-22T17:14:37.230Z,LTE,FALSE
